numero_titulo,tipo_credor,serie,n,id_cliente,tipo_pagamento,data_emissao,vencimento,data_pagamento,valor_titulo,instituicao,situacao_titulo,codigo_credito,descricao_credito,codigo_debito,descricao_debito,data_hora_lancamento
54807,1,100,3,2017,2,2025-05-27 00:00:00.000,2025-07-22 00:00:00.000,2025-07-21 00:00:00.000,"1019,63",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 27 2025 12:00AM14:10
54808,1,100,1,893,2,2025-05-27 00:00:00.000,2025-06-24 00:00:00.000,2025-06-24 00:00:00.000,"593,12",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 27 2025 12:00AM14:11
54810,1,100,1,314,2,2025-05-27 00:00:00.000,2025-06-24 00:00:00.000,2025-06-24 00:00:00.000,"887,91",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 27 2025 12:00AM14:12
54810,1,100,2,314,2,2025-05-27 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"686,97",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 27 2025 12:00AM14:12
54810,1,100,3,314,2,2025-05-27 00:00:00.000,2025-07-08 00:00:00.000,2025-07-08 00:00:00.000,"686,96",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 27 2025 12:00AM14:12
54811,1,100,1,5675,2,2025-05-27 00:00:00.000,2025-07-28 00:00:00.000,2025-07-28 00:00:00.000,"1848,07",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 27 2025 12:00AM14:13
54811,1,100,2,5675,2,2025-05-27 00:00:00.000,2025-08-25 00:00:00.000,2025-08-25 00:00:00.000,"1546,49",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 27 2025 12:00AM14:13
54812,1,100,1,667,2,2025-05-27 00:00:00.000,2025-06-24 00:00:00.000,2025-06-16 00:00:00.000,"708,8",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 27 2025 12:00AM14:17
54814,1,100,1,561,2,2025-05-29 00:00:00.000,2025-06-26 00:00:00.000,2025-06-26 00:00:00.000,"1275,7",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:35
54814,1,100,2,561,2,2025-05-29 00:00:00.000,2025-07-10 00:00:00.000,2025-07-10 00:00:00.000,"986,99",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:35
54814,1,100,3,561,2,2025-05-29 00:00:00.000,2025-07-24 00:00:00.000,2025-07-24 00:00:00.000,"986,98",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:35
54815,1,100,1,478,2,2025-05-29 00:00:00.000,2025-07-03 00:00:00.000,2025-07-03 00:00:00.000,"1702,56",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:36
54815,1,100,2,478,2,2025-05-29 00:00:00.000,2025-07-10 00:00:00.000,2025-07-10 00:00:00.000,"1424,73",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:36
54816,1,100,1,5791,2,2025-05-29 00:00:00.000,2025-07-03 00:00:00.000,2025-07-03 00:00:00.000,"1048,2",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:37
54817,1,100,1,1375,2,2025-05-29 00:00:00.000,2025-06-26 00:00:00.000,2025-06-26 00:00:00.000,"669,18",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:37
54817,1,100,2,1375,2,2025-05-29 00:00:00.000,2025-07-24 00:00:00.000,2025-07-23 00:00:00.000,"559,97",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:37
54818,1,100,1,2829,2,2025-05-29 00:00:00.000,2025-06-26 00:00:00.000,2025-06-26 00:00:00.000,"2227,86",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:38
54818,1,100,2,2829,2,2025-05-29 00:00:00.000,2025-07-10 00:00:00.000,2025-07-10 00:00:00.000,"1602,78",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:38
54818,1,100,3,2829,2,2025-05-29 00:00:00.000,2025-07-17 00:00:00.000,2025-07-17 00:00:00.000,"1602,78",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:38
54818,1,100,4,2829,2,2025-05-29 00:00:00.000,2025-07-24 00:00:00.000,2025-07-24 00:00:00.000,"1602,77",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:38
54819,1,100,1,1571,2,2025-05-29 00:00:00.000,2025-06-26 00:00:00.000,2025-06-12 00:00:00.000,"839,63",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:38
54819,1,100,2,1571,2,2025-05-29 00:00:00.000,2025-07-10 00:00:00.000,2025-06-30 00:00:00.000,"649,62",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:38
54819,1,100,3,1571,2,2025-05-29 00:00:00.000,2025-07-24 00:00:00.000,2025-07-16 00:00:00.000,"649,62",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:38
54820,1,100,1,5118,2,2025-05-29 00:00:00.000,2025-06-26 00:00:00.000,2025-06-26 00:00:00.000,"748,31",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:41
54820,1,100,2,5118,2,2025-05-29 00:00:00.000,2025-07-10 00:00:00.000,2025-07-10 00:00:00.000,"578,95",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:41
54820,1,100,3,5118,2,2025-05-29 00:00:00.000,2025-07-24 00:00:00.000,2025-07-24 00:00:00.000,"578,95",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:41
54821,1,100,1,522,8,2025-05-29 00:00:00.000,2025-09-07 00:00:00.000,2025-09-08 00:00:00.000,"26353,22",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM11:06
54822,1,100,1,522,8,2025-05-29 00:00:00.000,2025-09-07 00:00:00.000,2025-09-08 00:00:00.000,"24004,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM11:08
54823,1,100,1,1868,2,2025-05-30 00:00:00.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,"879,28",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:23
54823,1,100,2,1868,2,2025-05-30 00:00:00.000,2025-07-04 00:00:00.000,2025-07-04 00:00:00.000,"680,29",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:23
54823,1,100,3,1868,2,2025-05-30 00:00:00.000,2025-07-11 00:00:00.000,2025-07-11 00:00:00.000,"680,29",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:23
54824,1,100,1,542,2,2025-05-30 00:00:00.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,"995,94",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:24
54825,1,100,1,972,2,2025-05-30 00:00:00.000,2025-06-27 00:00:00.000,2025-06-25 00:00:00.000,"643,21",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:26
54825,1,100,2,972,2,2025-05-30 00:00:00.000,2025-07-25 00:00:00.000,2025-07-21 00:00:00.000,"538,25",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:26
54826,1,100,1,5730,2,2025-05-30 00:00:00.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,"1107,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:27
54826,1,100,2,5730,2,2025-05-30 00:00:00.000,2025-07-11 00:00:00.000,2025-07-11 00:00:00.000,"856,91",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:27
54826,1,100,3,5730,2,2025-05-30 00:00:00.000,2025-07-25 00:00:00.000,2025-07-25 00:00:00.000,"856,9",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:27
54827,1,100,1,3363,2,2025-05-30 00:00:00.000,2025-07-14 00:00:00.000,2025-07-14 00:00:00.000,"1377,78",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:28
54827,1,100,2,3363,2,2025-05-30 00:00:00.000,2025-07-29 00:00:00.000,2025-07-29 00:00:00.000,"991,22",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:28
54827,1,100,3,3363,2,2025-05-30 00:00:00.000,2025-08-13 00:00:00.000,2025-08-18 00:00:00.000,"991,22",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:28
54827,1,100,4,3363,2,2025-05-30 00:00:00.000,2025-08-28 00:00:00.000,2025-09-01 00:00:00.000,"991,21",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:28
54828,1,100,1,4657,2,2025-05-30 00:00:00.000,2025-06-13 00:00:00.000,2025-06-13 00:00:00.000,"3508,73",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:29
54829,1,100,1,394,2,2025-05-30 00:00:00.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,"1038,99",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM09:30
54830,1,100,1,266,2,2025-05-30 00:00:00.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,"756,95",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:33
54830,1,100,2,266,2,2025-05-30 00:00:00.000,2025-07-11 00:00:00.000,2025-07-11 00:00:00.000,"585,65",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:33
54830,1,100,3,266,2,2025-05-30 00:00:00.000,2025-07-25 00:00:00.000,2025-07-25 00:00:00.000,"585,64",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:33
54831,1,100,1,646,2,2025-05-30 00:00:00.000,2025-06-06 00:00:00.000,2025-06-06 00:00:00.000,"1921,49",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:34
54832,1,100,1,4106,1,2025-05-30 00:00:00.000,2025-05-30 00:00:00.000,2025-05-29 00:00:00.000,"2270,84",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:35
54833,1,100,1,3198,2,2025-05-30 00:00:00.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,"1175,54",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:37
54833,1,100,2,3198,2,2025-05-30 00:00:00.000,2025-07-25 00:00:00.000,2025-07-25 00:00:00.000,"909,5",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:37
54833,1,100,3,3198,2,2025-05-30 00:00:00.000,2025-08-22 00:00:00.000,2025-08-22 00:00:00.000,"909,49",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:37
54834,1,100,1,2838,2,2025-05-30 00:00:00.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,"1288,81",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM11:35
54834,1,100,2,2838,2,2025-05-30 00:00:00.000,2025-07-25 00:00:00.000,2025-07-25 00:00:00.000,"997,14",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM11:35
54834,1,100,3,2838,2,2025-05-30 00:00:00.000,2025-08-22 00:00:00.000,2025-08-22 00:00:00.000,"997,13",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM11:35
54835,1,100,1,5796,1,2025-05-30 00:00:00.000,2025-05-30 00:00:00.000,2025-06-02 00:00:00.000,"5108,31",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM15:17
54836,1,100,1,2405,8,2025-06-03 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"1117,01",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:43
54837,1,100,1,4679,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-02 00:00:00.000,"1136,91",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:43
54838,1,100,1,2084,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,500,237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:45
54838,1,100,2,2084,2,2025-06-03 00:00:00.000,2025-07-15 00:00:00.000,2025-07-14 00:00:00.000,500,237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:45
54838,1,100,3,2084,2,2025-06-03 00:00:00.000,2025-07-29 00:00:00.000,2025-07-28 00:00:00.000,"495,89",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:45
54839,1,100,1,373,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"698,88",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:45
54839,1,100,2,373,2,2025-06-03 00:00:00.000,2025-07-29 00:00:00.000,2025-07-29 00:00:00.000,"584,82",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:45
54840,1,100,1,1733,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"1350,49",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:46
54840,1,100,2,1733,2,2025-06-03 00:00:00.000,2025-07-15 00:00:00.000,2025-07-15 00:00:00.000,"1044,86",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:46
54840,1,100,3,1733,2,2025-06-03 00:00:00.000,2025-07-29 00:00:00.000,2025-07-29 00:00:00.000,"1044,86",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:46
54841,1,100,1,5753,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"1110,87",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:47
54841,1,100,2,5753,2,2025-06-03 00:00:00.000,2025-07-29 00:00:00.000,2025-07-29 00:00:00.000,"929,59",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:47
54842,1,100,1,4556,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"4553,2",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:48
54842,1,100,2,4556,2,2025-06-03 00:00:00.000,2025-07-08 00:00:00.000,2025-07-08 00:00:00.000,"3060,96",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:48
54842,1,100,3,4556,2,2025-06-03 00:00:00.000,2025-07-15 00:00:00.000,2025-07-15 00:00:00.000,"3060,96",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:48
54842,1,100,4,4556,2,2025-06-03 00:00:00.000,2025-07-22 00:00:00.000,2025-07-22 00:00:00.000,"3060,96",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:48
54842,1,100,5,4556,2,2025-06-03 00:00:00.000,2025-07-29 00:00:00.000,2025-07-29 00:00:00.000,"3060,96",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:48
54843,1,100,1,584,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"2829,63",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:49
54843,1,100,2,584,2,2025-06-03 00:00:00.000,2025-07-08 00:00:00.000,2025-07-08 00:00:00.000,"2189,29",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:49
54843,1,100,3,584,2,2025-06-03 00:00:00.000,2025-07-15 00:00:00.000,2025-07-15 00:00:00.000,"2189,29",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:49
54844,1,100,1,3307,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"738,38",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:50
54844,1,100,2,3307,2,2025-06-03 00:00:00.000,2025-07-15 00:00:00.000,2025-07-15 00:00:00.000,"571,28",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:50
54844,1,100,3,3307,2,2025-06-03 00:00:00.000,2025-07-29 00:00:00.000,2025-07-29 00:00:00.000,"571,28",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:50
54845,1,100,1,5701,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"551,43",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:59
54846,1,100,1,371,1,2025-06-03 00:00:00.000,2025-06-03 00:00:00.000,2025-05-27 00:00:00.000,"321,08",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM12:00
54847,1,100,1,582,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"693,25",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM14:55
54847,1,100,2,582,2,2025-06-03 00:00:00.000,2025-07-15 00:00:00.000,2025-07-15 00:00:00.000,"536,36",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM14:55
54847,1,100,3,582,2,2025-06-03 00:00:00.000,2025-07-29 00:00:00.000,2025-07-29 00:00:00.000,"536,35",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM14:55
54848,1,100,1,1210,2,2025-06-03 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,"2181,91",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM14:56
54848,1,100,2,1210,2,2025-06-03 00:00:00.000,2025-07-15 00:00:00.000,2025-07-15 00:00:00.000,"1688,13",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM14:56
54848,1,100,3,1210,2,2025-06-03 00:00:00.000,2025-07-29 00:00:00.000,2025-07-29 00:00:00.000,"1688,13",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM14:56
54849,1,100,1,948,2,2025-06-04 00:00:00.000,2025-07-02 00:00:00.000,2025-07-02 00:00:00.000,"2481,6",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  4 2025 12:00AM15:03
54849,1,100,2,948,2,2025-06-04 00:00:00.000,2025-07-16 00:00:00.000,2025-07-16 00:00:00.000,1920,237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  4 2025 12:00AM15:03
54849,1,100,3,948,2,2025-06-04 00:00:00.000,2025-07-30 00:00:00.000,2025-07-30 00:00:00.000,1920,237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  4 2025 12:00AM15:03
54850,1,100,1,414,2,2025-06-04 00:00:00.000,2025-07-02 00:00:00.000,2025-07-02 00:00:00.000,"1671,49",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  4 2025 12:00AM15:03
54851,1,100,1,522,8,2025-06-04 00:00:00.000,2025-09-14 00:00:00.000,2025-09-15 00:00:00.000,"8768,93",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  4 2025 12:00AM15:04
54852,1,100,1,522,8,2025-06-04 00:00:00.000,2025-09-14 00:00:00.000,2025-09-15 00:00:00.000,"19147,94",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  4 2025 12:00AM15:06
54856,1,100,1,5828,2,2025-06-05 00:00:00.000,2025-07-03 00:00:00.000,2025-07-01 00:00:00.000,"857,56",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  5 2025 12:00AM08:57
54856,1,100,2,5828,2,2025-06-05 00:00:00.000,2025-07-10 00:00:00.000,2025-07-08 00:00:00.000,"663,49",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  5 2025 12:00AM08:57
54856,1,100,3,5828,2,2025-06-05 00:00:00.000,2025-07-17 00:00:00.000,2025-07-15 00:00:00.000,"663,49",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  5 2025 12:00AM08:57
54858,1,100,1,462,2,2025-06-05 00:00:00.000,2025-06-20 00:00:00.000,2025-06-16 00:00:00.000,"10963,46",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  5 2025 12:00AM13:37
54859,1,100,1,3847,2,2025-06-05 00:00:00.000,2025-07-03 00:00:00.000,2025-07-02 00:00:00.000,"852,98",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  5 2025 12:00AM13:45
54859,1,100,2,3847,2,2025-06-05 00:00:00.000,2025-07-31 00:00:00.000,2025-07-29 00:00:00.000,"713,78",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  5 2025 12:00AM13:45
54864,1,100,1,5765,2,2025-06-06 00:00:00.000,2025-07-04 00:00:00.000,2025-07-04 00:00:00.000,"630,05",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  6 2025 12:00AM09:10
54864,1,100,2,5765,2,2025-06-06 00:00:00.000,2025-08-01 00:00:00.000,2025-08-01 00:00:00.000,"527,23",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  6 2025 12:00AM09:10
54865,1,100,1,1207,2,2025-06-06 00:00:00.000,2025-07-04 00:00:00.000,2025-07-03 00:00:00.000,"6013,56",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  6 2025 12:00AM09:11
54866,1,100,1,1595,2,2025-06-06 00:00:00.000,2025-08-20 00:00:00.000,2025-08-20 00:00:00.000,"7023,32",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  6 2025 12:00AM09:19
54868,1,100,1,1937,2,2025-06-10 00:00:00.000,2025-07-08 00:00:00.000,2025-07-08 00:00:00.000,"607,02",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:43
54869,1,100,1,2948,2,2025-06-10 00:00:00.000,2025-07-08 00:00:00.000,2025-07-08 00:00:00.000,"1238,83",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:43
54870,1,100,1,2776,2,2025-06-10 00:00:00.000,2025-06-24 00:00:00.000,2025-06-17 00:00:00.000,"1728,44",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:45
54871,1,100,1,1702,2,2025-06-10 00:00:00.000,2025-07-08 00:00:00.000,2025-07-01 00:00:00.000,"1176,01",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:45
54871,1,100,2,1702,2,2025-06-10 00:00:00.000,2025-08-05 00:00:00.000,2025-07-31 00:00:00.000,"984,12",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:45
54872,1,100,1,478,2,2025-06-10 00:00:00.000,2025-07-08 00:00:00.000,2025-07-08 00:00:00.000,"902,74",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:46
54873,1,100,1,397,2,2025-06-10 00:00:00.000,2025-07-25 00:00:00.000,2025-07-25 00:00:00.000,"4759,77",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:48
54874,1,100,1,4993,2,2025-06-10 00:00:00.000,2025-06-24 00:00:00.000,2025-06-23 00:00:00.000,"965,93",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:49
54875,1,100,1,1669,2,2025-06-10 00:00:00.000,2025-07-15 00:00:00.000,2025-07-14 00:00:00.000,"802,8",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:49
54876,1,100,1,2435,2,2025-06-10 00:00:00.000,2025-07-08 00:00:00.000,2025-07-08 00:00:00.000,"3750,24",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:51
54876,1,100,2,2435,2,2025-06-10 00:00:00.000,2025-07-22 00:00:00.000,2025-07-22 00:00:00.000,"2521,16",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:51
54876,1,100,3,2435,2,2025-06-10 00:00:00.000,2025-08-05 00:00:00.000,2025-08-05 00:00:00.000,"2521,16",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:51
54876,1,100,4,2435,2,2025-06-10 00:00:00.000,2025-08-19 00:00:00.000,2025-08-21 00:00:00.000,"2521,16",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:51
54876,1,100,5,2435,2,2025-06-10 00:00:00.000,2025-09-02 00:00:00.000,2025-09-04 00:00:00.000,"2521,15",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM08:51
54877,1,100,1,4555,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"998,53",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:25
54878,1,100,1,2421,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"1978,52",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:26
54879,1,100,1,2430,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"1195,01",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:26
54880,1,100,1,2415,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"1827,44",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:27
54881,1,100,1,2406,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"1310,38",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:27
54882,1,100,1,2412,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"2469,22",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:27
54883,1,100,1,5613,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"1131,28",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:28
54884,1,100,1,2408,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"2112,16",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:28
54885,1,100,1,2424,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"1136,05",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:29
54886,1,100,1,2413,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"1102,74",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:30
54887,1,100,1,3360,8,2025-06-10 00:00:00.000,2025-10-10 00:00:00.000,2025-10-21 00:00:00.000,"1250,5",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:30
